Date;SeqRank;Ident;Paint Color;HPRC1;HPRC2;HPRC3;HPRC4;LPRC1;LPRC2;LPRC3;LPRC4;LPRC5;LPRC6;LPRC7;LPRC8;LPRC9;LPRC10;LPRC11;LPRC12;LPRC13;LPRC14;LPRC15;LPRC16;LPRC17;LPRC18
2003 38 1;691;025033810021;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 1;692;025033540189;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2003 38 1;693;025033810451;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;694;025033810071;11;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;695;025033820845;11;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;696;025033810599;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;697;025033820040;1;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2003 38 1;698;025033820222;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;699;025033820777;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;700;025033810315;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;701;025033820118;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2003 38 1;702;025033810227;3;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;703;025033810317;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;704;025033820113;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;705;025033840364;12;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1
2003 38 1;706;025033810223;12;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
2003 38 1;707;025033810950;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;708;025033821027;12;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;709;025033810463;4;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;710;025033810935;4;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;711;025033820692;4;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;712;025033910055;24;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0
2003 38 1;713;025033820433;1;1;1;1;0;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1
2003 38 1;714;025033810913;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;715;025033820156;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;716;025033820791;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;717;025033710565;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1
2003 38 1;718;025033810444;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;719;025033540181;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2003 38 1;720;025033810441;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;721;025033810102;17;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1
2003 38 1;722;025033540185;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2003 38 1;723;025033810664;4;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;724;025033820206;2;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0
2003 38 1;725;025033810163;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;726;025033810090;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;727;025033820004;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;728;025033820800;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;729;025033820746;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;730;025033810462;7;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;731;025033810146;7;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;732;025033730185;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;733;025033820107;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;734;025033820459;7;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2003 38 1;735;025033820088;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;736;025033840551;13;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1
2003 38 1;737;025033820115;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;738;025033820571;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;739;025033810970;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 1;740;025034120245;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;741;025033810333;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;742;025033820705;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;743;025034210093;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;744;025033810338;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;745;025033820002;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;746;025033820186;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;747;025033840351;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1
2003 38 1;748;025033821013;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;749;025033920029;22;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;750;025033920032;22;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;751;025033820933;9;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;752;025033820696;9;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
2003 38 1;753;025033820001;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;754;025033820548;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;755;025033821081;9;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;756;025033850183;9;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1
2003 38 1;757;025033820758;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;758;025033910024;3;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;1
2003 38 1;759;025033820875;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;760;025033820753;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;761;025033820837;3;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1
2003 38 1;762;025033820467;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2003 38 1;763;025033810320;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;764;025033930121;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;765;025033820679;3;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;766;025033810489;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;767;025034030114;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;768;025033820586;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;769;025033810098;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;770;025033810324;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;771;025033820003;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;772;025033820392;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;773;025034030115;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;774;025033920028;22;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;775;025033810020;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 1;776;025033810018;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 1;777;025033820114;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;778;025033820838;3;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;1;1;1;0;0;1;1
2003 38 1;779;025033820372;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;780;025033820644;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;781;025034010238;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;782;025033820570;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;783;025033820119;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;784;025034130244;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;785;025033820742;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;786;025033820265;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;787;025033810038;18;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;1;0;0;0;1
2003 38 1;788;025033820799;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;789;025033810482;14;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 1;790;025033810940;9;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;791;025033820472;13;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;1;0;1;1
2003 38 1;792;025033920021;10;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;793;025033920023;10;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;794;025033820752;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;795;025033850319;8;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;1;0
2003 38 1;796;025033810917;8;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
2003 38 1;797;025034030188;8;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;798;025033820669;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;799;025033820870;3;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;800;025033820731;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;801;025033820795;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
2003 38 1;802;025033810212;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;803;025033920477;3;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1
2003 38 1;804;025033820116;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;805;025033930117;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;806;025033810697;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;807;025033830166;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;808;025033830204;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;809;025033810448;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;810;025033810521;1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;811;025033820792;1;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;812;025033810945;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;813;025034030116;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;814;025033810926;1;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;815;025033810915;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
2003 38 1;816;025034130197;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;817;025033810842;7;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;818;025033820583;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2003 38 1;819;025033820466;9;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;1;1;0;0;1;1
2003 38 1;820;025033820082;9;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;1;1;1
2003 38 1;821;025033821041;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;822;025033820755;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;823;025033820474;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;824;025033810546;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2003 38 1;825;025033810092;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;826;025033820536;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;827;025033820489;4;1;1;1;1;1;1;1;0;0;0;0;0;0;0;1;0;1;1;0;0;1;1
2003 38 1;828;025033820502;4;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;829;025033821040;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;830;025034130245;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;831;025033820739;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;832;025033810707;3;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;833;025033820475;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;834;025033810334;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;835;025033820736;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;836;025033830195;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;837;025033820219;2;1;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;1;0;0;0
2003 38 1;838;025033820839;3;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;839;025033820473;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;840;025033820735;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;841;025033750083;3;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;842;025033810321;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;843;025033920683;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;844;025033821043;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;845;025033930118;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;846;025033810252;3;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;847;025033830924;3;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;848;025034130198;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;849;025034140239;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;850;025033810963;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;851;025033840350;1;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;1;1
2003 38 1;852;025034140238;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;853;025033820554;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;854;025033820846;11;0;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;855;025033820940;5;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;856;025033810949;5;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1
2003 38 1;857;025033930125;5;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;858;025033810364;6;1;0;1;1;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;1;1;1
2003 38 1;859;025033820176;6;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2003 38 1;860;025033750594;6;1;0;1;0;1;1;1;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0
2003 38 1;861;025033750606;6;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;862;025033820895;6;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;1;0;0;0;1
2003 38 1;863;025033810608;6;1;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;864;025033750592;6;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;865;025033820401;6;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;866;025034020155;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;867;025033820452;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;868;025033810172;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1
2003 38 1;869;025033810631;3;1;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
2003 38 1;870;025033810017;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 1;871;025033810023;15;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2003 38 1;872;025033820733;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;873;025033810267;3;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;874;025033820595;3;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
2003 38 1;875;025033810214;3;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;876;025033830183;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;877;025033830205;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;878;025033820545;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;879;025033810275;3;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;880;025033820929;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0
2003 38 1;881;025033810099;3;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;882;025033821042;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;883;025033810498;12;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;884;025033750783;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;885;025034150204;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;886;025033820535;1;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;887;025033820172;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
2003 38 1;888;025033820445;14;1;1;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1
2003 38 1;889;025033820923;14;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0
2003 38 1;890;025033820161;14;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1
2003 38 1;891;025033830173;2;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0
2003 38 1;892;025033810921;7;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;893;025033820103;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;894;025034210131;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;895;025033810520;1;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;896;025033821131;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2003 38 1;897;025033820229;1;1;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;1;0;1;1;1
2003 38 1;898;025033810565;1;1;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0
2003 38 1;899;025033820091;7;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0
2003 38 1;900;025033930132;7;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;0;1;0
2003 38 1;901;025033850387;7;1;0;1;1;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;1;1
2003 38 1;902;025033810947;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;903;025033820588;7;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;904;025033810923;7;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;1
2003 38 1;905;025033540192;17;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0
2003 38 1;906;025033810433;17;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
2003 38 1;907;025033810353;8;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;1
2003 38 1;908;025033810240;8;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;909;025033820908;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;910;025033820802;3;1;1;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;1
2003 38 1;911;025033810193;3;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;912;025033750021;3;1;0;1;0;0;1;1;0;0;0;0;0;0;0;0;1;1;0;0;0;1;0
2003 38 1;913;025033820748;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;914;025034030186;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0
2003 38 1;915;025033810474;4;1;0;1;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0
2003 38 1;916;025033820762;3;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0
2003 38 1;917;025033820904;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1
2003 38 1;918;025033820729;3;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0
2003 38 1;919;025033820471;3;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0
2003 38 1;920;025033820544;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
